ACTIVE,DOCUMENT_ID,TITLE,QUICK_CODE,SUMMARY,VERSION,REVISION,CAN_DOWNLOAD_BINARY,CAN_DOWNLOAD_CONTENT,LAST_MODIFIED_DATETIME,DOWNLOAD_AS_PDF,TYPE,SHOW_IN_OFFICE_ONLINE_VIEWER,IS_EDITABLE_FORM,IS_PRINTABLE,DOCUMENT_TYPE_ID,DOCUMENT_TYPE_NAME,DOCUMENT_TYPE_MINI_ID,DOCUMENT_TYPE_MINI_NAME,PRINT_HEADER_REQUIRED,CAN_BE_COMPARED,CAN_BE_EDITED,CAN_CHECK_DOCUMENT,MARKED_AS_FAVORITE,FOLDER_MINI_FOLDER_ID,FOLDER_MINI_FOLDER_NAME,FOLDER_MINI_FULL_PATH,STATE,CHECK_DATE,HAS_DELETE_PUBLISHED_PERMISSION,ORIGINAL_TYPE,LANGUAGE,DOWNLOAD_BINARY_EXTENSION,MIME_TYPE,OFFICE_PRINT_COVER_PAGE_MODE,ATTENTION_REQUIRED_FLAGS
True,d3e05fb0-e9d3-4852-9bc4-44f9faeef145,Ecogram- Cordaan,PY-DX-42,"Een ecogram kan als instrument gebruikt worden om sociale en professionele contacten van de 
hulpvrager in beeld te brengen. Het ecogram is onderdeel van de toolbox Informele Zorg om de samenwerking tussen formele en informele zorg te verstevigen.",2,0,True,False,20250626103152,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260626,False,none,nl-NL,pdf,application/pdf,not_used,
True,d4278ae5-a25c-461d-b048-31c594d08ad5,Applicatie Koppelingen (R0121b 1.72),87-WGR-5,Applicatiearchitectuur Cordaan: beschrijving van de genoemde koppelingen en interfaces,1,0,True,False,20260417090924,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,26,Architectuur,Cordaan\ICT\Architectuur,published,20270417,False,none,nl-NL,pdf,application/pdf,not_used,
True,d43265f7-d0be-4cb0-a715-50c515eca491,Ontruimingsplan Spirit Werktuigstr 20-22-24 gebouw J,48-RX-PC,Ontruimingsplan Spirit Werktuigstr 20-22-24 gebouw J 28-08-2020 aanpassing 27-9-2023,1,0,True,False,20241008132641,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261029,False,none,nl-NL,pdf,application/pdf,not_used,
True,d45d6455-2555-4b9c-a280-39f00328afce,Wet verplichte GGZ -visie van Cordaan en handvatten,67-DM-22,Dit visiedocument heeft tot doel om medewerkers handvatten te bieden wanneer bewoners in crisis raken of anderszins verplichte zorg overwogen wordt. Voor meer achtergrondinformatie en onderbouwing van de conclusies zie het document “Cordaan en de Wet verplichte ggz – Achtergrondinformatie”.,5,0,True,False,20260422081014,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20260624,False,none,nl-NL,pdf,application/pdf,not_used,
True,d469f51d-2376-4e7b-b43a-83d853d4ca79,Boekje Gehechtheid basisveiligheid basisvertrouwen Cordaan 2022,5-WGW-68,Begeleiding en behandeling. Een handreiking voor begeleiders en behandelaren.,1,0,True,False,20220425085402,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20260610,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,d4845e72-e263-41f9-8a1b-ae5131ceb99f,Thuisbegeleider,27-26-RD,,1,0,True,False,20221205130205,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20260530,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,d4b78054-ffa9-42c9-b265-b89eddd39c44,Communicatiemedewerker,WBH-85-P,,1,0,True,False,20221205130202,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,d4f1abbf-72e3-49cc-8502-18c869bc23bf,Leefpatroonmonitoring: informatiebrief (Sensara) - Zorg in de Wijk,47-XPW-5,Informatiebrief voor leefpatroonmonitoring. Aanvullende informatie op de folder Leefpatroonmonitoring - Innovaties bij Cordaan. ,3,0,True,False,20241231140028,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270224,False,none,nl-NL,pdf,application/pdf,not_used,
True,d515161a-450f-42ed-819b-aec7aa1ca47c,Senior Controller,X-665-MB,,1,0,True,False,20221205130204,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20260530,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,d52985e5-38d1-4d22-8798-6fb819ee9872,Opdrachtformulier Cordaan als hoofdaannemer -2024-,45-WK-64,Gebruik dit formulier om de inzet van onderaanneming in gang te zetten. NB: met Cordaan als hoofdaannemer en de externe partij als onderaannemer.  ,3,0,True,False,20260331114539,True,file,False,False,True,3,Excel document,3,Excel document,True,False,False,False,False,22,Financiën,Cordaan\Financiën,published,20270303,False,none,nl-NL,pdf,application/pdf,not_used,
True,d55f26f0-edfc-46e6-8e30-a531741b677f,Procedure slikproblematiek bij cliënten/kinderen met een verstandelijke beperking,85-PYM-5,Procedure slikproblematiek bij cliënten/kinderen met een verstandelijke beperking,1,0,True,False,20260106135403,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20280106,False,none,nl-NL,pdf,application/pdf,not_used,
True,d58d148c-3a16-4d87-989f-19c9be8fa799,Algemeen Leerling en Stagiair beleid,MXM-62-D,Cordaan Leerling- & Stagiair beleid. Bij Cordaan kom je tot bloei...,4,0,True,False,20260115093529,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,19,HR,Cordaan\HR,published,20280115,False,none,nl-NL,pdf,application/pdf,not_used,
True,d5c45522-cd4f-41cc-afa5-3fb043dc92ee,Handleiding IGJ Zorg in de wijk - digitale versie niet printen,27-PV-NQ,,3,0,True,False,20250901132527,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260116,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,d62a59ea-adf7-46d0-ae46-f1551b80997e,Juridisch adviseur,JR-82-WC,,1,0,True,False,20221205130203,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,d64382ba-9ab9-49c7-8af3-3ba35b1b8993,Medewerker HR Services,PB-NV-42,,1,0,True,False,20221205130523,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20280127,False,none,nl-NL,pdf,application/pdf,not_used,
True,d6492fd0-024f-4b6a-a07b-ac02ed075c1c,Regeling parkeren,JH-QQ-75,,2,0,True,False,20240305074644,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20260305,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,d668397c-e5a6-4c05-9578-4640922d76a9,Checklist inwerken Ouderenzorg,WB-652-N,,1,0,True,False,20241023125116,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,19,HR,Cordaan\HR,published,20260805,False,none,nl-NL,pdf,application/pdf,not_used,
True,d68162e3-86ee-43d7-9f44-f3b3ff3788c2,Importbestand ONS facturatie,WB-68-DN,Met dit rapport kan de Financiële Administratie de facturatie uitvoeren (m.b.v. een export en import naar AFAS) van de drie financiële stromen vanuit ONS.,3,0,True,False,20260311120320,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,42,Dashboard leeswijzers,Cordaan\Cordaan Informatie Systeem (CIS)\Dashboard leeswijzers,published,20270311,False,none,nl-NL,pdf,application/pdf,not_used,
True,d691416a-5b3a-4581-8e7f-9920f974b9ac,Wzd tijdens vervoer,BY-PJ-65,Beleid rondom de Wzd tijdens vervoer.,3,0,True,False,20260114194328,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20251102,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,d6adf548-5560-496d-baa1-e0ce85d22ab4,Medewerker servicedesk,5-GPG-27,,1,0,True,False,20241023125115,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270611,False,none,nl-NL,pdf,application/pdf,not_used,
True,d6f03e70-5ba0-462e-8f57-0e94e5d97451,Beleid jaargesprekken,87-52-WB,,1,0,True,False,20250605124656,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270605,False,none,nl-NL,pdf,application/pdf,not_used,
True,d79527d6-6f4f-4f9a-961b-a460702ac00c,Ontruimingsplan De Oude Raai,22-58-QX,Ontruimingsplan De Oude Raai,2,0,True,False,20250624102647,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20260624,False,none,nl-NL,pdf,application/pdf,not_used,
True,d79b77d3-24cd-4562-a35d-fb9d2b64bdfc,Veelgestelde vragen werkbegeleiding VGZ-GGZ,XKR-22-Q,,1,0,True,False,20241023125116,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,19,HR,Cordaan\HR,published,20260805,False,none,nl-NL,pdf,application/pdf,not_used,
True,d7a7011f-6160-4fad-8f49-973172c691da,Startgids spraakgestuurd rapporteren,CT-PB-65,"Alle informatie, tips en oefenopdrachten om te starten met spraakgestuurd rapporteren. ",1,0,True,False,20260511092957,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270506,False,none,nl-NL,pdf,application/pdf,not_used,
True,d7c2886c-d673-4837-91a6-9e7f06d1deac,Werkafspraken automatische medicijndispenser (Medido),66-MFT-4,Overzicht van de documenten ter ondersteuning van het gebruik van de medicijndispenser.,2,0,True,False,20260323120444,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270323,False,none,nl-NL,pdf,application/pdf,not_used,
True,d7ca7e24-61ae-45dc-a273-8ab2cf6b5e07,Roosteraar V&V,GYK-24-R,,1,0,True,False,20221205130204,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,d8106ca3-a64d-48eb-b97f-5968e18a6a5a,Dashboard In Case of Emergency cliënten (ICE) ONS,N-257-VY,De gebruiker kan met dit dashboard inzicht krijgen in de ‘In Case of Emergency’ van een cliënt vastlegging in ONS. Het vastleggen van de ICE-gegevens is uitermate belangrijk om de contactpersoon te bereiken als dat nodig is.,3,0,True,False,20260212121941,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,42,Dashboard leeswijzers,Cordaan\Cordaan Informatie Systeem (CIS)\Dashboard leeswijzers,published,20261007,False,none,nl-NL,pdf,application/pdf,not_used,
True,d820f538-dff8-412d-b1cc-f7a4832af619,Verzuimcoach,VX-KF-76,,1,0,True,False,20221205130205,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20260530,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,d8506af4-423a-4d26-8fa3-28559bedf53f,Diversiteitskompas - boekje,C-584-JV,Instrument diversiteitskompas,1,0,True,False,20250905141513,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20261005,False,none,nl-NL,pdf,application/pdf,not_used,
True,d86fcd70-db20-41a3-b6a3-6279340cd6ba,Aanvraag en toekennen verstrekkingen ONS,66-NR-44,"De instructie beschrijft het proces voor het aanvragen en toekennen van verstrekkingen via een mutatieformulier dat door een medewerker wordt ingevuld en verwerkt door de zorgadministratie. Eerst zoekt de medewerker de cliënt op in het systeem Ons, opent de vragenlijst Mutatieformulier van het juiste domein en geeft aan welke verstrekkingen de cliënt afneemt of wijzigt. De vragenlijst wordt opgeslagen en van status ‘Concept’ naar ‘Bespreken’ gezet. Vervolgens wordt een SEPA-machtiging geprint via ‘brief versturen’ in de cliëntenadministratie, samen met de cliënt ingevuld en ondertekend. Het ondertekende document wordt geüpload onder het tabblad ‘Documenten’ in Ons met het label ‘Ondertekende SEPA-machtiging’. Daarna kan de verstrekking aan de cliënt worden toegekend. Hiermee is het proces afgerond.",5,0,True,False,20260202090831,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270202,False,none,nl-NL,pdf,application/pdf,not_used,
True,d8af3428-df67-4494-8da7-73fd8eed3eb6,Mondzorgassistent,YGG-27-N,,3,0,True,False,20221205130208,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,d8c6686d-8584-459c-b89e-2659c9c01240,Diagnoselijst DCSPH,4-PNC-87,Zie ook https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fwww.vektis.nl%2Fuploads%2Fstandaardisatie%2FGDS801v20%2FUniforme_DCSPH_lijst_per_1-1-2025_Versie_4.8u1.xlsx&wdOrigin=BROWSELINK,4,0,True,False,20250929070736,True,file,False,False,True,3,Excel document,3,Excel document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20260929,False,none,nl-NL,pdf,application/pdf,not_used,
True,d8d4ffc2-259a-443d-8724-b3b8e85aab4c,Werkafspraken ONS - VGZ Wonen GGZ/LVB+(wonen) en W&D,46-55-GH,Werkafspraken rondom ONS,6,0,False,True,20260312082451,False,interactive,False,False,True,11,Interactief document,11,Interactief document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270312,False,none,nl-NL,,,,
True,d955db35-1920-40dd-a001-21c00cbe4494,Faseplan handleiding 2025,26-67-TY,Dit is een instructie hoe het Faseplan te gebruiken,2,0,True,False,20260317080104,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270323,False,none,nl-NL,pdf,application/pdf,not_used,
True,d9b6a015-bb85-4495-bb76-8e289b68bb92,Procedure slikscreening VG,27-NVG-6,Om slikproblemen vroegtijdig te onderkennen wordt er binnen Cordaan VGZ preventief gescreend op slikstoornissen. In dit document staat de procedure besproken,3,0,True,False,20240221125802,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20240724,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,d9f04c0c-d322-4923-9da5-e75a98f87b6d,Scenario zorgcontinuiteit SZO,6-GWH-58,,1,0,True,False,20230623103004,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270701,False,none,nl-NL,pdf,application/pdf,not_used,
True,da062c73-a1c6-4c75-bccb-88f68cea1dcf,Werken bij boekje - Flexmedewerkers ZidW,84-TD-52,,1,0,True,False,20251215151101,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20211012,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,da20a630-3bc1-4618-a5c0-8b8d80a6928f,Video interactie begeleider,57-78-JQ,,3,0,True,False,20240102082535,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20280127,False,none,nl-NL,pdf,application/pdf,not_used,
True,da2a02d4-763d-429c-95cc-bbf8820e4c5c,Format Projectplan Innovatie,TX-88-JF,Dit document geeft weer uit welke onderdelen een projectplan moet bestaan. Onder elk onderdeel vind je een cursief gedrukte blauwe tekst. Het is de bedoeling dat deze korte steekwoorden vervangen worden door een lopend verhaal. Dit document is dus geen invuloefening maar dient als een leidraad. Op de laatste pagina is er per onderwerp nog een toelichting te vinden. Mocht dit niet toereikend zijn dan helpen de projectleiders van het innovatieteam je graag verder. ,3,0,True,False,20250318163654,True,file,False,True,True,2,Word document,2,Word document,True,False,False,False,False,10,Cordaan,Cordaan,published,20260318,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,da7b61cf-5924-447c-a20e-c9996ffc01d7,Demarcatieoverzicht (hulp)middelen WLZ VGZ-GGZ/LVB+,4-DQX-55,,3,0,True,False,20250723132105,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20260723,False,none,nl-NL,pdf,application/pdf,not_used,
True,dab5f7a4-133e-4de4-a89d-8acd80c64c55,Clientenversie generiek kompas samen werken aan kwaliteit van bestaan,FW-455-P,,1,0,True,False,20240801134354,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260702,False,none,nl-NL,pdf,application/pdf,not_used,
True,db8b7e50-993e-44f9-9929-4a6d41878258,Functioneel Applicatiebeheerder A (financiën),H-687-DX,,1,0,True,False,20221205130202,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,dbb54ad0-5947-4bbb-843a-423595df3f37,Lijst met handelingen en deskundigheidsniveaus,T-272-VR,Dit overzicht is bedoeld als ‘snelle check’ om te zien wie voor welke handeling het juiste opleidingsniveau heeft. Degene die de handeling uit gaat voeren is te allen tijde zelf verantwoordelijk voor haar/zijn handelen. ,1,0,True,False,20230406105647,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20241215,False,none,nl-NL,pdf,application/pdf,not_used,"[""new_draft_being_created""]"
True,dbc772e8-f44f-4f8b-b32e-eb93e6823b52,Dashboard Exploitatie per Leverancier,XP-546-R,"Dashboard Exploitatie per Leverancier Doelstelling en algemene informatie In het dashboard kan de gebruiker informatie over de uitgaven per kostensoort en per organisatie, uitgesplitst naar leveranciers, ophalen. ",4,0,True,False,20260218210647,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,42,Dashboard leeswijzers,Cordaan\Cordaan Informatie Systeem (CIS)\Dashboard leeswijzers,published,20270218,False,none,nl-NL,pdf,application/pdf,not_used,
True,dbcaa457-0ffd-4519-8149-0762c5ecf79a,werkinstructie ZZP VV10 WMZO,54-JG-XP,,1,0,True,False,20260407071655,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270407,False,none,nl-NL,pdf,application/pdf,not_used,
True,dbfa3815-ca6e-484a-b526-745cfaad08cd,Coördinator vrijwilligers,5-XDP-58,,1,0,True,False,20221205130202,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,dc017985-168c-4f11-a92d-b2fbb367c4e1,Anticonceptie VG (Visie),JB-45-78,,1,0,True,False,20201120202011,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20201217,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,dc1ab7d0-93a9-40e6-8518-d49543d55fe7,Beknopte Handleiding VB Kwetsbaarheidsindex,TC-24-55,,1,0,True,False,20220426074201,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260224,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,dcd820bc-6a1f-4e87-b083-35449db36c34,Vaccinaties griepprik en hepatitis B,JT-BJ-64,,2,0,True,False,20250416091117,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270416,False,none,nl-NL,pdf,application/pdf,not_used,
True,dd2239ae-01d2-42f5-9c7b-d4f11b8e849c,Medewerker opleidingsbureau,C-545-MC,,2,0,True,False,20231002071313,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20251002,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,ddf9fc84-c40c-4ef2-8e50-9537fb76b950,CAO GGZ,64-XX-48,,4,0,True,False,20250708131632,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270708,False,none,nl-NL,pdf,application/pdf,not_used,
True,de43a275-213c-42fc-9af6-c75ef3dc9b42,Werkinstructie blaaskatheter informatie overdracht WMZO,NW-85-74,Werkinstructie rondom katheterzorg,2,0,True,False,20241230084649,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20251230,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,de477e81-b43e-49dc-bd8e-72784ef16229,Factsheet VPT en MPT VGZ GGZ,68-BD-MT,"Deze factsheet gaat over twee leveringsvormen van de Wlz, het VPT en het MPT. Het doel is het geven van informatie over wat het is, wat het betekent voor de cliënt, wat de leveringsvoorwaarden zijn, wat de opbrengsten zijn. 
Deze factsheet gaat in op de belangrijkste onderwerpen zodat managers in één oogopslag de belangrijkste zaken op een rijtje in.",9,0,True,False,20260223150929,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270226,False,none,nl-NL,pdf,application/pdf,not_used,
True,dea86d33-e579-4d90-bcbe-0ee92e9ed94a,Werkinstructie giften terugzoeken in TDR,JV-626-M,Hoe zoek ik giften terug in de Medimo TDR?,1,0,True,False,20251104102512,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260901,False,none,nl-NL,pdf,application/pdf,not_used,
True,deb2cfc0-bf9d-48af-a66a-98ab0335347b,Richtlijn opleidingsfaciliteiten,PWH-48-H,"In deze Richtlijn staat beschreven welke regels gelden t.a.v. opleidingskosten en opleidingstijd, voor medewerkers die een opleiding volgen, zowel BBL als niet-BBL.",2,0,True,False,20251223073041,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20271223,False,none,nl-NL,pdf,application/pdf,not_used,
True,df61df73-498b-4ff2-8558-4d4c7b68067a,Handleiding eerste keer in het CIS,H-626-XH,"Bevat instructies over toegang, inloggen en gebruik van het Cordaan Informatiesysteem (CIS). ",5,0,True,False,20260212123306,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,43,Werkinstructies en handleidingen,Cordaan\Cordaan Informatie Systeem (CIS)\Werkinstructies en handleidingen,published,20270202,False,none,nl-NL,pdf,application/pdf,not_used,
True,df84d750-9ff1-46c7-897b-a8ab9313cb20,Werkafspraken ONS WmZO,N-228-CN,"Een beschrijving van de werkafspraken en werkinstructies, m.b.t. ONS, voor het domein WMZO",33,0,False,True,20260415092135,False,interactive,False,False,True,11,Interactief document,11,Interactief document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270415,False,none,nl-NL,,,,
True,df99f33e-1ce6-459c-9c20-c13b3e325f2b,Ontruimingsplan Hofmeyrstraat,RH-58-74,Ontruimingsplan Hofmeyrstraat - Versie februar 2026,3,0,True,False,20260217131101,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20270217,False,none,nl-NL,pdf,application/pdf,not_used,
True,dfdf3a28-ade6-43a8-8694-d684fefc992a,Informatieboekje voor cliënten - Praten over Seks,86-47-JQ,"Dit boekje is een hulpmiddel bij het informeren van cliënten over seksualiteit, intimiteit, relaties en vriendschappen. Naast dit boekje is er ook een handreiking, die geeft nog meer handvatten en diepgang voor zowel cliënten als medewerkers.  ",1,0,True,False,20240326084126,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,29,Communicatie,Cordaan\Communicatie,published,20250326,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,e07bdbab-d517-4758-821f-e50fa6bdffab,Dashboard Cliënten,YG-67-DQ,"Op dit dashboard wordt de geografische verdeling van cliënten die bij Cordaan in zorg zijn getoond, de verdeling van cliënten over financieringsvorm en cliënten uitgesplitst naar in-zorg periode bij Cordaan. ",2,0,True,False,20260212120941,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,42,Dashboard leeswijzers,Cordaan\Cordaan Informatie Systeem (CIS)\Dashboard leeswijzers,published,20260522,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,e109d1f2-1d86-48d7-a96a-34d0f3ab5b91,Procedure en stappenplan grensoverschrijdend gedrag en veiligheid en Meldcode ZidW,HT-MY-22,,2,0,True,False,20250115100454,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260115,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,e10f2b18-307f-4890-ab70-2c085706428b,Schrijfhulp spraakgestuurd rapporteren,YY-272-P,"Overzicht van alle commando's om eenvoudig je tekst te verbeteren, of om te zetten naar bijvoorbeeld SOEP-methodiek. ",1,0,True,False,20260511092904,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270506,False,none,nl-NL,pdf,application/pdf,not_used,
True,e12a92ae-c1b3-4695-8a1d-37d02d8c449c,Hitteprotocol Zorg in de Wijk,7-FQN-57,Hitteprotocol voor alle medewerkers in de wijkverpleging en zorgeloos thuis,4,0,True,False,20250812072117,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260812,False,none,nl-NL,pdf,application/pdf,not_used,
